Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64,Dim_65,Dim_66,Dim_67,Dim_68,Dim_69,Dim_70,Dim_71,Dim_72,Dim_73,Dim_74,Dim_75,Dim_76,Dim_77,Dim_78,Dim_79,Dim_80,Dim_81,Dim_82,Dim_83,Dim_84,Dim_85,Dim_86,Dim_87,Dim_88,Dim_89,Dim_90,Dim_91,Dim_92,Dim_93,Dim_94,Dim_95,Dim_96,Dim_97,Dim_98,Dim_99,Dim_100
0.19247,0.36617,0.52301,-0.79857,-0.2592,0.18267,0.19564,0.83148,-0.67636,-0.84648,1.4429,-0.84978,-0.023986,1.328,0.74061,0.039546,0.61659,-0.075604,-0.59537,0.69163,0.71303,0.016798,0.57518,0.94396,0.38447,-0.095771,0.40682,-0.1736,0.29918,0.023185,-0.76169,1.1022,0.25427,-0.59429,0.19951,0.0047585,0.55357,1.3464,0.46901,0.35119,-0.15608,-0.74119,-0.454,-0.4307,0.49688,-0.97074,-0.45785,-0.19753,-0.25268,-0.22272,0.69589,0.37725,0.70939,0.71797,-1.0762,-2.2584,0.21776,-0.086578,1.0148,0.4768,0.56119,0.80465,-1.0638,0.54387,0.84943,0.051364,-0.21503,-0.25736,0.67899,0.31385,-0.02978,0.38168,-0.68692,-0.18547,0.70286,-0.77652,-0.19728,0.45196,-1.2119,-0.28732,-0.027681,-0.66313,-0.39999,-0.29214,-0.72999,1.3007,-0.090283,0.093152,1.0336,-0.29074,-0.24114,0.21022,0.031178,0.20095,-0.75632,0.343,-0.024949,-1.2276,1.1152,-1.0234
-0.13797,0.27084,0.84036,-0.45668,-0.49429,0.35777,0.077772,0.42481,0.0076481,-0.50942,1.4008,-0.79993,0.053011,1.2054,0.3783,0.0842,0.91317,-0.35173,-0.30452,0.65606,0.50428,0.074796,0.31149,0.81957,0.40216,0.10982,0.39245,-0.47063,0.28423,0.13887,-1.0394,1.0172,-0.20146,-0.2723,0.071315,-0.48863,0.55583,0.85816,-0.04158,0.31446,-0.12432,-0.80119,-0.015955,-0.58919,0.32295,-1.0475,-0.53598,-0.77031,-0.39489,-0.27798,0.10422,-0.28293,0.72327,1.2162,-0.67242,-2.6729,-0.30428,0.039434,0.99252,0.29029,0.14169,0.29153,-0.47012,0.54204,0.71572,-0.29337,-0.034427,-0.059365,1.1216,0.41185,-0.094306,-0.21824,-0.027208,-0.53825,0.037405,-0.8403,0.035407,0.51239,-1.0315,-0.24264,-0.42759,-0.77984,-0.58269,0.026131,-0.94419,0.91568,0.16742,-0.45787,0.76123,-0.043248,-0.28311,0.063622,-0.24463,0.1474,-0.82823,0.57946,-0.1286,-0.96056,0.3906,-0.92805
0.30731,0.24737,0.68231,-0.52367,0.44053,0.42044,0.0002514,0.15265,-0.61363,0.22631,0.083071,0.070425,0.017683,0.56807,1.0067,-0.46206,0.44524,-0.50984,-0.42985,0.19935,0.22729,0.51662,0.56282,0.41282,0.17742,-0.15694,-0.11505,-0.3805,0.4744,-0.16686,0.23153,0.063698,-0.10716,-0.26848,-0.42665,0.52237,0.095376,0.6402,-0.52221,-0.13856,-0.98307,-0.3532,-0.52161,0.11277,0.31634,0.13297,-0.049571,-0.13785,0.11317,-0.50644,0.38373,0.36698,0.39106,0.98143,-0.5441,-2.464,-0.68383,-0.96243,2.2017,0.56643,-0.04941,1.3093,-0.40073,0.8353,0.1744,0.044926,0.54118,-0.11038,0.382,0.15369,-0.37072,-0.13141,-0.52504,-0.56775,-0.16822,-0.091726,0.081418,0.045884,-1.4401,-0.16349,0.49361,0.2141,-0.7011,0.23067,-1.1803,0.065701,-0.046429,0.080979,-0.16424,-0.72896,-0.21221,0.034235,-0.40642,0.28826,-0.81331,-0.067997,-0.25439,0.13735,1.0103,-0.77614
0.12883,-0.82209,0.27438,-0.069014,0.17989,0.72605,-0.15112,0.0085541,-0.95122,0.77243,-0.28375,0.28329,0.14825,-0.01223,-0.019267,-0.03446,0.31506,-0.16639,-0.013435,-0.0020459,0.064905,-0.20989,0.12524,0.3523,0.6404,0.05957,-0.80302,-0.81648,0.66134,0.05997,-0.061521,0.84922,-0.028733,0.2767,-1.0068,0.71758,-0.37257,0.43064,-0.49244,0.38683,-0.36828,0.027982,1.5346,-0.60533,-0.34449,-0.17069,0.29288,-0.53581,0.56035,-0.63013,-0.12308,0.093633,0.59336,1.5214,-0.092629,-3.1408,0.13931,-0.5382,1.1736,0.62318,0.43621,1.2856,0.12121,0.46206,0.56142,-0.41439,0.9436,0.38954,-0.053156,0.18622,-0.18785,0.37603,0.13878,-1.2881,0.18534,0.35157,-0.80888,-0.067662,-1.1934,0.20095,0.96297,0.92074,-0.030933,-0.11743,-1.521,-0.77539,-0.091178,-0.12774,-0.63958,-0.68099,-0.16037,-0.21732,0.57088,0.86688,-0.67851,-0.60641,-0.68927,-0.33961,0.42743,0.16575
0.16478,0.17071,0.62111,-1.2101,-0.84063,0.21893,0.48123,-0.15044,0.36701,-0.20857,-0.23385,0.019356,-0.045098,0.18001,0.11995,-0.25622,-0.026299,0.28473,-0.91322,0.59811,0.30248,0.27973,0.11444,-0.073628,0.88137,1.0633,-0.22116,-0.7982,-0.137,-0.2935,0.30011,-0.027594,0.13646,0.0495,0.066336,0.62306,0.4118,0.090881,0.20817,-1.1378,-0.15726,-0.27827,-0.16412,0.50816,-0.75323,-0.33559,-0.14433,-0.85375,-0.76168,-0.65671,0.063944,0.046424,0.15268,1.3671,0.057888,-2.7643,0.45043,0.95083,1.9512,0.66661,-0.32556,1.1692,-0.058985,-0.4976,0.82273,-0.43086,1.5947,0.97728,0.57046,-0.012486,0.63458,-0.67646,-0.22447,-0.41826,0.48309,-0.003709,0.040551,0.13703,-0.93292,-0.24249,0.69614,-0.1772,-0.49188,-0.1192,-1.3653,0.082923,-0.26056,-0.43172,-0.28799,-0.56304,0.065289,-0.56735,0.22621,0.47139,-0.48157,0.56438,0.34019,-0.44047,-0.10587,0.79509
0.092672,0.20241,0.69394,-0.50775,-0.097297,0.045522,-0.14156,0.30736,-0.35448,-0.20612,-0.21092,-0.0026685,-0.11537,0.052913,0.02908,0.0067036,0.47268,0.44669,-0.35419,0.70959,0.6984,0.42713,-0.40276,-0.37443,0.7434,0.67827,-0.53675,-0.96641,-0.42534,-0.26468,0.25737,0.57259,0.072823,0.45968,0.080224,0.34628,0.69218,0.28035,0.484,-0.36537,-0.3727,0.4901,-0.2787,-0.22158,-0.45082,-0.35663,-0.18381,-0.50743,-0.62373,-1.084,-0.14465,-0.049544,0.1102,0.81705,-0.85176,-2.8731,0.72268,0.31316,1.625,1.1221,-0.13595,1.0558,-0.49829,-0.62308,1.1854,-0.52551,1.1743,0.62574,-0.14725,0.25494,0.27639,-0.57139,-0.29194,-0.5177,0.18006,0.024181,0.16562,0.25703,-1.151,-0.18682,0.99148,-0.34432,-0.53266,0.47968,-1.8672,-0.52944,-0.049901,-0.48973,-0.60601,-0.63287,0.14499,-0.10127,0.25294,0.37802,-0.39809,-0.4138,-0.05448,-0.51348,-0.2775,1.1636
-0.4214,-0.18797,0.46241,-0.17605,0.36212,0.36701,0.27924,0.14634,-0.054227,0.45834,0.065416,-0.33725,0.067505,-0.36316,0.50302,-0.010361,0.72826,-0.17564,-0.33996,0.072864,0.64481,-0.23908,0.38383,0.13858,1.0994,-0.24883,-0.15078,-0.48738,-0.23042,0.064788,-0.70183,0.82654,0.06128,0.18531,-0.30162,-0.022151,0.34302,0.80331,0.17135,0.15462,-0.50759,0.39572,0.054291,-0.53081,0.48252,0.086205,0.59585,-0.22377,-0.3955,-0.73036,-0.10279,-0.39166,1.229,1.2129,-1.0365,-3.4971,0.10923,-1.0084,1.9998,0.7964,0.3881,0.43746,0.085194,0.38549,0.61993,-1.032,0.70119,-0.2246,0.079435,0.09126,-0.21196,-0.55429,-0.053352,-0.80201,0.46798,-0.05005,-0.57422,-0.084822,-1.7227,-0.94286,0.98667,0.31211,-0.37735,0.068674,-0.77838,-0.28486,0.81047,0.46596,-0.11865,-0.93411,0.33722,0.037906,-0.18273,-0.019941,0.20494,-0.47718,-0.49253,-0.56518,0.72558,-0.15913
-0.46953,0.38432,0.54833,-0.63401,0.010133,0.11364,0.10612,0.58529,0.032302,-0.12274,0.030265,0.52662,1.0398,-0.082143,0.19118,-0.83784,0.50763,0.44488,-0.72604,0.036893,0.24211,-0.28878,0.33657,0.13656,0.14579,-0.13221,0.098428,-0.45276,-0.13029,0.015762,-0.010161,0.4967,-0.28461,0.29655,0.92979,0.42447,-0.082773,0.30438,-0.39219,-0.30585,-0.43201,-0.27333,0.24388,-0.58081,0.22679,0.027226,0.53473,-0.37527,-0.16119,-1.1235,0.12768,-0.69898,0.41341,1.2291,-0.41248,-2.5173,-0.15354,-0.043107,1.9111,0.80754,-0.14759,0.9609,-0.84267,0.084422,1.2616,-0.10938,0.54846,0.75255,-0.071289,-0.73987,0.094808,-0.97589,0.0078721,-0.23928,0.2882,-0.41516,0.034366,0.1197,-1.2142,-0.11306,0.52847,-0.42273,-0.93378,-0.046645,-2.122,-0.341,0.64229,-0.10097,-0.22875,-1.0776,-0.68044,-0.26372,-0.18331,-0.051632,-0.30836,0.066537,0.20422,-0.68914,0.4511,0.25125
0.093736,0.56152,0.48364,-0.45987,0.56067,-0.1694,0.018687,0.45529,0.065615,0.25181,-0.14251,0.10532,0.77865,0.1428,-0.08114,-0.069555,0.32433,0.019611,-0.15608,0.22235,0.35559,0.14713,0.19156,0.2803,0.27691,-0.2067,-0.11378,-0.48318,-0.64248,-0.35523,0.21939,1.2533,-0.21164,0.91811,0.31986,0.48367,0.15322,0.56109,-0.60692,-0.028075,-0.92199,-0.25583,0.66362,-0.49082,0.34757,-0.048103,0.57283,-0.62332,0.87508,-0.50079,-0.12316,-0.69096,0.10129,1.516,-0.174,-2.8902,-0.24541,-0.17934,1.1001,1.4198,0.49132,0.30282,0.077149,-0.097834,0.90586,-0.1615,0.55681,0.32817,0.49335,0.044815,0.57458,-0.32663,-0.29745,0.001807,0.24382,-0.51915,-0.14392,0.27921,-1.5964,0.37152,0.81129,-0.13488,-0.36534,-0.022346,-1.5091,-0.38727,0.30063,-0.37562,-0.18582,-0.39748,-0.10719,-0.12265,-0.66462,0.12112,-0.37281,0.60048,-0.42683,-0.81305,0.62397,0.73176
-0.51533,0.83186,0.22457,-0.73865,0.18718,0.26021,-0.42564,0.67121,-0.31084,-0.61275,0.089526,-0.24011,1.1878,0.67609,-0.022885,-0.92533,0.071174,0.38837,-0.42924,0.37144,0.32671,0.43141,0.87495,0.34009,-0.23189,-0.41144,0.49061,-0.32906,-0.49109,-0.18988,0.33408,-0.21245,-0.38386,-0.080547,1.1161,0.23617,0.31333,0.49286,0.1,-0.15131,-0.14176,-0.2802,-0.2388,-0.35486,0.18282,-0.19134,0.60544,0.074573,-0.20731,-0.60965,0.19908,-0.57024,-0.17427,1.4419,-0.25019,-1.8648,0.41671,-0.24607,1.501,0.87415,-0.67135,1.2762,-0.2721,0.17583,1.2242,0.28242,0.62375,0.63951,0.36914,-0.84677,-0.3227,-0.67152,-0.19635,-0.40789,-0.20966,-0.19623,0.041885,0.53967,-1.1105,-0.39515,0.6659,-0.233,-1.082,0.046465,-2.0993,-0.28493,0.080025,-0.12963,-0.30011,-0.46764,-0.81831,-0.048509,-0.32233,-0.32013,-1.1207,-0.056788,-0.73004,-1.2024,1.1304,0.3479
0.15711,0.65606,0.0021149,-0.65144,-0.28427,-0.20369,-0.077596,0.40798,-0.03447,-0.1639,-0.21597,0.34178,1.196,0.33639,-0.21076,-0.56015,0.1507,0.34912,-0.97128,0.18152,0.74408,0.20029,0.66986,0.16085,-0.0013507,-0.55392,0.19411,-0.48043,-0.29777,-0.50765,0.80164,0.50424,-0.40524,0.53991,0.65686,0.2114,0.18575,0.80697,-0.20066,0.095714,-0.58899,-0.35907,0.27162,-0.51794,0.2347,-0.045999,0.56501,-0.40747,0.63377,-0.92266,-0.023418,-0.2504,-0.19576,1.3863,0.087314,-2.2309,0.15084,-0.18661,1.292,1.3259,-0.3018,1.2554,-0.41594,0.045082,1.2569,0.19148,0.53144,0.54904,0.16331,-0.66509,0.11798,-0.52498,-0.084623,-0.55866,-0.44294,-0.19599,-0.17698,0.3181,-1.4736,0.26293,0.96367,-0.25463,-0.70786,-0.11713,-2.3508,-0.47386,0.56258,-0.079965,-0.69856,-0.48524,-0.33081,-0.19205,-0.49695,-0.32643,-0.97207,0.21092,-0.58082,-0.60615,0.71005,0.41469
-0.057078,0.39874,0.68861,-0.68151,-0.45583,0.2008,0.17974,0.053648,0.43762,-0.026725,0.13383,-0.0078137,0.42207,-0.31801,0.18065,-0.35387,-0.30929,0.04066,-0.48854,0.3791,0.47955,-0.041942,0.40894,0.12419,0.40096,0.19545,-0.37819,-0.77684,-0.20677,-0.4313,-0.10095,0.39866,-0.29612,-0.083111,-0.019026,0.53927,0.0011912,0.30235,-0.36048,-0.48434,-0.47751,-0.33922,0.34788,-0.17484,-0.22613,-0.3291,0.81259,-0.58452,0.14509,-0.71497,0.17107,-0.24833,0.22104,1.5517,0.040869,-2.9103,-0.20812,-0.17625,1.6597,0.86277,-0.32527,0.65641,-0.13142,0.32312,0.90836,-0.29105,0.84975,0.53217,0.15041,-0.27983,-0.029015,-0.63378,0.12237,-0.79144,0.16108,0.017446,-0.35095,-0.16949,-1.0001,-0.036832,0.8114,-0.2271,-0.62133,0.16484,-1.6804,-0.39861,0.063602,0.10644,-0.57955,-0.45573,-0.037633,-0.63445,-0.30094,0.39828,-0.82883,0.33827,-0.23613,-0.19357,-0.030606,0.2397
0.26874,0.17994,-0.29083,-0.72304,-0.05883,0.37211,0.39979,0.47827,-0.41014,-0.089043,0.68457,0.29088,0.9661,0.43289,0.44254,-1.1529,0.15147,-0.02307,-1.2467,-0.037292,0.94212,0.37771,1.2369,0.12327,-0.33831,-0.98651,0.44322,0.083459,-0.11953,-0.057447,0.6761,-0.59646,-0.3251,0.53957,0.66822,0.082015,0.42181,0.62666,0.038678,0.089652,-0.53395,-0.40426,-0.060807,0.14335,0.53841,-0.12983,0.43699,-0.077531,0.20441,-0.9894,-0.080389,-0.13893,0.046432,1.6775,-0.34565,-1.7503,-0.25442,-0.28207,1.2024,1.0927,-0.55076,1.3852,-0.74759,0.96273,0.69044,-0.41462,0.55676,0.39588,0.053647,-0.35503,-0.3909,-0.48323,-0.048448,-0.37728,-0.51204,0.50097,0.16188,0.91052,-1.6308,-0.31484,0.51824,-0.078027,-0.33929,0.42289,-2.3287,-0.56737,0.17769,-0.34047,-0.75328,-0.37805,-0.45665,-0.60386,-0.41089,0.078006,-1.3394,0.049803,-0.91783,-0.47655,0.79018,-0.28336
-0.19104,0.17601,0.3692,-0.50323,-0.47561,0.15798,-0.11679,0.21052,0.32652,0.12194,0.090944,0.26089,0.76294,0.00069673,-0.050001,-0.44853,0.36239,0.56345,-0.68702,0.33237,0.31285,-0.14207,0.35327,-0.16426,-0.10693,0.077786,-0.17704,-0.92897,0.1468,-0.13585,0.25682,0.66019,-0.35569,0.21838,0.38173,0.54337,0.10197,0.3523,-0.2551,-0.15155,-0.67434,0.16903,0.16413,-0.53843,-0.17457,-0.28539,0.74044,-0.67533,-0.23382,-1.3599,0.30225,-0.14968,0.27043,1.1979,-0.29556,-2.5395,0.0010303,-0.26272,1.8303,0.80008,-0.35691,0.56578,-0.5504,0.070845,1.4275,0.09016,0.7842,0.7849,-0.33538,-0.65751,-0.20112,-1.0297,0.069195,-0.61272,0.11373,-0.19547,-0.21256,0.049763,-1.1619,-0.064512,0.53146,-0.47384,-0.68709,0.13024,-2.0899,-0.41346,0.30364,-0.00057448,-0.18833,-0.54779,-0.32058,-0.36704,-0.1474,-0.19044,-0.47712,0.048228,-0.26215,-0.5968,0.080843,0.27866
-0.57058,0.44183,0.70102,-0.41713,-0.34058,0.02339,-0.071537,0.48177,-0.013121,0.16834,-0.13389,0.040626,0.15827,-0.44342,-0.019403,-0.009661,-0.046284,0.093228,-0.27331,0.2285,0.33089,-0.36474,0.078741,0.3585,0.44757,-0.2299,0.18077,-0.6265,0.053852,-0.29154,-0.4256,0.62903,0.14393,-0.046004,-0.21007,0.48879,-0.057698,0.37431,-0.030075,-0.34494,-0.29702,0.15095,0.28248,-0.16578,0.076131,-0.093016,0.79365,-0.60489,-0.18874,-1.0173,0.31962,-0.16344,0.54177,1.1725,-0.47875,-3.3842,-0.081301,-0.3528,1.8372,0.44516,-0.52666,0.99786,-0.32178,0.033462,1.1783,-0.072905,0.39737,0.26166,0.33111,-0.35629,-0.16558,-0.44382,-0.14183,-0.37976,0.28994,-0.029114,-0.35169,-0.27694,-1.344,0.19555,0.16887,0.040237,-0.80212,0.23366,-1.3837,-0.023132,0.085395,-0.74051,-0.073934,-0.58838,-0.085735,-0.10525,-0.51571,0.15038,-0.16694,-0.16372,-0.22702,-0.66102,0.47197,0.37253
0.26164,0.4472,-0.096845,-0.74067,0.20805,0.33434,-0.26796,0.022865,-0.37251,0.22637,-0.22139,0.20357,0.34547,0.17839,0.15189,-0.09791,0.95879,0.34033,-1.0375,0.33589,0.29997,0.33378,0.56341,-0.04013,0.27697,-0.56576,-0.37009,-0.74752,0.62616,-0.54981,0.26671,1.3877,-0.17649,0.40599,0.48077,0.18777,-0.25752,1.0871,0.55904,0.12204,-1.4921,0.17677,0.90724,-0.7636,0.1091,-0.024877,-0.14734,-0.55559,0.74541,-0.59346,-0.19779,-0.42991,0.30361,1.2408,-0.19161,-2.0891,-0.2374,-0.33597,0.60638,1.4537,0.46323,0.53161,0.067068,-0.043899,0.7305,-0.20189,1.0433,0.55102,-0.25149,0.45955,-0.043735,-0.70793,-0.70816,-0.38365,-0.28454,-0.24853,-0.45679,-0.21562,-0.87828,-0.55946,1.2574,0.37382,-0.84276,0.015869,-1.8082,-0.87081,-0.37524,0.033488,-0.46289,-0.9618,0.28619,-0.58053,0.46974,-0.089393,-1.1858,0.3699,-0.58993,-0.4503,0.49525,-0.20298
-0.07954,0.30171,0.079516,-0.74662,-0.67879,0.35029,-0.19754,0.4929,0.14162,-0.23789,0.10939,0.23465,0.77763,0.12745,0.10873,-0.68024,0.25696,0.53981,-0.92294,0.088309,0.5524,0.073341,0.63424,-0.094834,-0.068988,-0.11287,-0.1932,-0.61233,0.16718,-0.43107,0.29355,0.42588,-0.22194,0.14787,0.53693,0.12846,0.12732,0.50899,0.2408,-0.3513,-0.52486,-0.37477,-0.084382,-0.39593,-0.14876,-0.030951,0.48431,-0.24678,0.12347,-1.1037,-0.09493,-0.038439,0.1075,1.6517,-0.10342,-2.4332,0.040486,-0.39164,1.5943,0.95891,-0.52496,1.1476,-0.57502,0.044767,1.097,-0.15884,0.59743,0.66712,-0.095168,-0.56173,-0.067523,-0.79894,0.066405,-0.82591,-0.58701,0.18065,-0.28443,-0.091645,-1.0481,-0.051988,0.75936,-0.039712,-0.9376,0.056433,-2.1626,-0.64355,0.42302,-0.10572,-0.72611,-0.1294,-0.38103,-0.7459,-0.0096764,-0.16205,-1.0562,-0.11999,-0.60909,-0.16731,0.65344,0.366
0.63256,-0.12718,-0.084182,-0.30718,-0.2526,-0.16172,0.47123,0.46553,-0.051526,0.17231,0.42743,0.57854,0.64548,0.31367,0.32752,-0.47608,0.25888,0.035845,-0.95154,-0.20671,0.65171,0.010712,0.3894,0.069552,0.061198,-0.72152,-0.22334,-0.34747,-0.1434,-0.32482,0.79539,0.84708,-0.046052,0.74384,0.18185,0.18666,0.17123,0.93485,-0.1299,0.39219,-1.016,-0.27859,0.79293,-0.40433,0.41505,0.017283,0.2936,-0.72944,0.98233,-0.96504,-0.19016,-0.010012,0.26765,1.3316,-0.19376,-2.4401,-0.39477,-0.36232,0.88315,1.5974,0.31113,0.72201,-0.55023,0.54995,0.6846,-0.40378,0.52677,0.23314,-0.12764,0.12305,-0.12489,-0.25052,0.11632,-0.41648,-0.19738,0.093786,-0.24532,0.29676,-1.6156,0.38933,0.68466,0.048371,-0.4177,0.10663,-2.0738,-0.81679,0.56651,-0.32536,-0.76685,-0.27123,-0.10798,-0.61763,-0.27098,0.077119,-0.89352,0.17811,-0.50156,-0.30966,0.22378,0.038183
-0.046539,0.61966,0.56647,-0.46584,-1.189,0.44599,0.066035,0.3191,0.14679,-0.22119,0.79239,0.29905,0.16073,0.025324,0.18678,-0.31001,-0.28108,0.60515,-1.0654,0.52476,0.064152,1.0358,-0.40779,-0.38011,0.30801,0.59964,-0.26991,-0.76035,0.94222,-0.46919,-0.18278,0.90652,0.79671,0.24825,0.25713,0.6232,-0.44768,0.65357,0.76902,-0.51229,-0.44333,-0.21867,0.3837,-1.1483,-0.94398,-0.15062,0.30012,-0.57806,0.20175,-1.6591,-0.079195,0.026423,0.22051,0.99714,-0.57539,-2.7266,0.31448,0.70522,1.4381,0.99126,0.13976,1.3474,-1.1753,0.0039503,1.0298,0.064637,0.90887,0.82872,-0.47003,-0.10575,0.5916,-0.4221,0.57331,-0.54114,0.10768,0.39784,-0.048744,0.064596,-0.61437,-0.286,0.5067,-0.49758,-0.8157,0.16408,-1.963,-0.26693,-0.37593,-0.95847,-0.8584,-0.71577,-0.32343,-0.43121,0.41392,0.28374,-0.70931,0.15003,-0.2154,-0.37616,-0.032502,0.8062
0.03024,0.44606,0.43166,-0.37528,0.29068,0.23032,0.18125,0.40201,0.13518,-0.19562,0.30639,-0.13239,0.67897,0.42234,0.32637,-0.15281,0.37698,-0.23303,-0.33817,0.30588,0.44918,-0.83624,0.59146,0.24958,0.39986,-0.50172,-0.23544,-0.14696,-0.35144,-0.56852,0.08954,0.82612,-0.26586,0.3903,-0.036849,0.48257,0.71664,0.11004,-0.59354,-0.33216,-0.25736,-0.34531,-0.026326,-0.23747,0.00019656,-0.2748,0.38512,-0.39581,0.11404,-0.25174,-0.3247,0.089608,0.24929,1.5127,-0.19762,-2.8509,-0.53833,-0.47111,1.7859,0.78126,-0.12963,0.56077,0.32151,0.35571,0.84547,0.14931,0.11487,0.30625,0.54774,-0.50426,0.33824,-0.62043,-0.012869,0.066666,0.062731,-0.44534,0.15541,0.21801,-1.732,0.42054,0.36319,-0.072258,-0.74811,0.19888,-1.4461,-0.27576,0.26646,-0.57838,0.56151,-0.028701,-0.2466,-0.425,-0.57154,0.31939,-0.22075,0.46528,-0.16606,-0.79923,0.80849,0.37378
-0.26703,0.44911,0.55478,-0.69003,0.046175,-0.43044,-0.29348,1.0149,-0.33757,-0.096388,-0.28176,0.41828,0.58357,-0.078788,-0.23511,-0.74174,0.68242,0.77152,-0.80698,0.13537,0.19157,-0.51766,0.30764,0.68624,0.15603,-0.13725,0.064215,-0.25319,0.33305,-0.61336,-0.60918,0.72316,-0.29642,0.34352,0.36234,0.74162,0.30484,0.41837,-0.35164,-0.41675,-0.32865,-0.56729,-0.11949,-0.70703,-0.20916,0.050621,0.057078,-0.56363,0.032941,-1.1897,0.0467,-0.48235,-0.12548,1.088,0.095233,-2.5264,-0.15569,-0.081787,1.9323,0.75413,-0.21121,0.7779,-0.41152,-0.019988,0.83285,0.45991,0.19578,1.1235,-0.21463,-1.0439,0.64653,-1.0831,-0.47316,-0.76509,0.22128,-0.38609,-0.24266,0.28377,-0.8266,-0.022102,0.9439,-0.40069,-0.65322,-0.053926,-1.6434,-0.57158,0.50725,0.24536,0.3272,-0.53953,-0.12521,0.071234,-0.14235,-0.41365,-0.68288,0.22851,0.56056,-0.87247,0.83828,0.465
0.17137,-0.33437,0.11471,-0.52008,-0.79816,0.48592,-0.73885,0.28653,-0.6273,0.26786,-0.32081,0.11757,0.61241,0.25964,-0.21165,-0.63307,0.40135,0.26175,-0.16827,-0.0092904,0.35687,-0.31246,0.79867,0.54921,0.17423,-0.30704,-0.23997,-0.64167,0.36679,-0.27327,0.64719,0.32952,-0.46198,0.057414,-0.088337,-0.027794,-0.074753,0.52992,-0.48819,-0.17822,0.045592,-0.39832,0.5287,0.01556,0.23284,-0.011029,-0.15533,-0.065942,0.22879,-1.0154,-0.2172,0.26772,-0.32618,1.6999,0.055699,-2.586,0.75177,-0.76514,1.9965,0.28489,-0.1825,1.3012,-0.074158,0.22211,0.8391,0.12388,0.4363,0.4045,0.25744,-0.63188,-0.34572,-0.097293,0.14742,-1.5755,-0.098063,0.36815,-0.83086,-0.41775,-1.3509,0.11379,0.76722,0.75707,-0.24826,0.4637,-1.8673,-0.46703,-0.01854,0.010588,-0.76759,0.21896,-0.46664,0.32206,0.2232,0.30753,-1.179,-0.85791,-1.0137,-0.11272,1.1948,0.53682
-0.54558,1.0965,1.5106,-0.4727,-0.15547,0.21748,-0.36125,0.12727,-0.51148,-0.35528,0.59787,-0.53174,-0.046401,0.65336,0.10376,0.30513,0.38383,-0.22857,-0.78904,1.0066,0.20339,-0.0020182,0.21937,0.64771,0.40531,0.58813,-0.022486,-0.43952,0.15482,-0.48849,-0.60316,0.36198,-0.45655,-0.51369,-0.28462,0.19641,0.42976,0.46083,-0.22081,-0.34077,-0.21216,-0.36246,-0.1494,-0.66431,-0.13962,-0.25126,-0.4993,-0.29225,-0.36749,-0.42177,0.35742,0.28964,-0.14963,1.3742,-0.80804,-2.7821,0.12325,0.41852,1.0374,0.50126,-0.98822,0.76788,-0.30979,-0.55975,1.0845,-0.18401,0.26683,0.39754,0.22833,0.43425,-0.12324,0.21173,-0.40471,-0.44548,0.27367,-0.1379,0.69137,0.32499,-1.361,-0.9774,0.48218,-0.76722,-0.40092,-0.2129,-0.82015,-0.039415,-0.37735,-0.57144,0.070427,-0.091096,0.016801,0.38154,0.39406,0.38044,-0.58943,-0.021365,0.17364,-0.90374,0.48136,0.030378
0.31039,0.64859,0.28481,-0.46756,-0.25715,0.71389,-0.064742,0.30187,0.52801,0.19849,0.20011,-0.072665,0.23712,0.72137,0.65764,-0.42129,0.18458,-0.11517,-0.4138,0.54855,0.13857,-0.090728,0.3171,0.26416,0.53625,0.068179,-0.096772,-0.64557,0.12414,-0.28334,0.39239,0.57338,-0.58856,-0.44752,0.22755,0.61385,0.07508,-0.11876,0.070905,0.12847,-0.40008,-0.66973,-0.24658,-0.69349,-0.20067,-0.1633,-0.22338,-0.032656,-0.52169,-1.4363,0.068198,0.27494,0.39587,1.3418,-0.66544,-1.9608,0.27415,-0.13552,2.252,0.7521,-0.28896,0.83412,-0.29035,0.291,0.81412,-0.38679,0.71252,-0.29467,0.5797,-0.31411,-1.0094,-0.32144,-0.033035,-0.46199,-0.051451,0.057455,-0.16413,0.28121,-0.58346,0.11114,0.2778,-0.13717,-0.66281,0.45848,-1.6707,0.36448,0.31026,0.48856,0.88709,-0.20468,-0.62125,-0.021678,0.14065,0.10319,-0.74186,-0.03031,-0.25264,-0.88554,0.91767,-0.57253
